State,City,Street,Zipcode,Latitude,Longitude,Bedroom,Bathroom,Area,PPSq,LotArea,ConvertedLot,LotUnit,MarketEstimate,RentEstimate,Price
NJ,Pennsville,River Pl,08070,39.64132,-75.54382,3.0,2.0,1440.0,54.861111111111114,0.31,0.31,acres,75100,2100,79000.0
NJ,Forked River,Hickory Lane,08731,39.844048,-74.169655,4.0,2.0,2100.0,223.33333333333334,0.29,0.29,acres,483500,3200,469000.0
NJ,Lebanon,Wonderview Way,08833,40.66336,-74.81634,6.0,7.0,8000.0,178.125,8.37,8.37,acres,nan,nan,1425000.0
NJ,Vineland,S State St,08360,39.476383,-75.01296,3.0,2.0,1664.0,162.19951923076923,0.39439853076216713,0.39439853076216713,acres,270700,2299,269900.0
NJ,Vineland,Pennsylvania Ave #170,08361,39.431557,-75.00006,3.0,2.0,1904.0,83.98109243697479,nan,nan,nan,166500,342,159900.0
NJ,Wantage,Neepaulin Dr,07461,41.21061,-74.62566,4.0,2.0,2177.0,160.77170418006432,0.54,0.54,acres,347500,2949,350000.0
NJ,Howell,Winchester Drive,07731,40.15368,-74.23191,4.0,3.0,2193.0,307.797537619699,7840.8,0.18,sqft,709800,3949,675000.0
NJ,Marlboro,Albermarle Drive,07746,40.316154,-74.23,5.0,3.0,3656.0,328.2275711159737,0.7,0.7,acres,1194500,5500,1200000.0
NJ,Freehold,Schanck Street,07728,40.264816,-74.275154,4.0,4.0,3057.0,261.66175989532223,nan,nan,nan,804800,5600,799900.0
NJ,Deptford,Nicole Ct,08096,39.84495,-75.114075,3.0,3.0,2166.0,161.5420129270545,4356.0,0.1,sqft,351600,3099,349900.0
NJ,Millville,Battle Ln,08332,39.33165,-75.03275,3.0,3.0,1501.0,199.86608927381747,0.3213957759412305,0.3213957759412305,acres,299600,2850,299999.0
NJ,Hackensack,Spring Valley Ave,07601,40.90656,-74.04727,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,460000.0
NJ,Sicklerville,Crawford Dr,08081,39.740448,-74.98033,4.0,3.0,2202.0,136.23978201634878,0.3,0.3,acres,304600,2800,300000.0
NJ,Medford,Dewberry Ct,08055,39.86033,-74.83224,4.0,3.0,2339.0,251.81701581872596,0.65,0.65,acres,nan,nan,589000.0
NJ,Mays Landing,Acorn Ter,08330,39.453903,-74.7286,3.0,2.0,1320.0,173.4848484848485,3290.0,0.07552800734618917,sqft,nan,nan,229000.0
NJ,Montclair,N Fullerton Ave,07042,40.82484,-74.20853,3.0,3.0,nan,nan,5227.2,0.12,sqft,721500,3900,649900.0
NJ,Piscataway,Keswick Dr,08854,40.56212,-74.48476,2.0,3.0,1450.0,254.48275862068965,nan,nan,nan,397100,3249,369000.0
NJ,Stockholm,Deer Trail Lake Rd,07460,41.11138,-74.53292,3.0,3.0,1804.0,221.67405764966742,2.21,2.21,acres,nan,nan,399900.0
NJ,Bridgewater,Gateshead Dr,08807,40.61708,-74.60534,5.0,5.0,5144.0,204.12130637636082,1.01,1.01,acres,1044800,7733,1050000.0
NJ,Lodi,"Château-de-Lis Plan, LUX DUPLEX TOWNHOMES",07644,40.86605,-74.085976,4.0,3.0,2250.0,355.1111111111111,nan,nan,nan,1299500,4649,799000.0
NJ,North Brunswick,Constitution Cir,08902,40.457123,-74.46584,2.0,2.0,0.0,nan,nan,nan,nan,325300,2749,305000.0
NJ,Piscataway,Perrine Ave,08854,40.534737,-74.48365,4.0,2.0,1904.0,280.9873949579832,0.2755,0.2755,acres,534000,3963,535000.0
NJ,Cherry Hill,Tavistock,08034,39.88961,-75.02433,2.0,2.0,1005.0,247.76119402985074,nan,nan,nan,256600,2199,249000.0
NJ,Brick,Stearman Road,08723,40.036892,-74.115105,3.0,1.0,820.0,412.1951219512195,8712.0,0.2,sqft,359000,2500,338000.0
NJ,Scotch Plains,Maple Hill Rd,07076,40.63945,-74.37053,3.0,2.0,nan,nan,10018.8,0.22999999999999998,sqft,nan,nan,599000.0
NJ,Penns Grove,Sportsman Rd,08069,39.680378,-75.46151,3.0,1.0,1600.0,109.375,0.5460973370064279,0.5460973370064279,acres,nan,nan,175000.0
NJ,Union City,Pleasant Ave,07087,40.768295,-74.02506,9.0,4.0,nan,nan,nan,nan,nan,nan,nan,750000.0
NJ,Manalapan,Beena Way,07726,40.32053,-74.32467,4.0,3.0,3672.0,408.4694989106754,0.6900000000000001,0.6900000000000001,acres,1528100,5500,1499900.0
NJ,Bellmawr,Roberts Ave,08031,39.862514,-75.06405,5.0,4.0,2022.0,180.51384767556874,6098.4,0.13999999999999999,sqft,368400,3200,364999.0
NJ,Pleasantville,Spruce Ave,08232,39.40444,-74.5339,3.0,2.0,1782.0,126.20650953984287,0.34439853076216714,0.34439853076216714,acres,219000,2800,224900.0
NJ,Monroe Township,Queens Ct,08831,40.33896,-74.41787,5.0,5.0,3840.0,351.5625,0.4590909090909091,0.4590909090909091,acres,1348000,5299,1350000.0
NJ,Lakewood,D Dorchester Drive UNIT 100d,08701,40.038322,-74.18272,2.0,2.0,1246.0,207.86516853932585,nan,nan,nan,217500,2199,259000.0
NJ,Hillsborough,Brookside Ln,08844,40.51215,-74.63631,3.0,3.0,1542.0,210.76523994811933,1742.4,0.04,sqft,nan,nan,325000.0
NJ,Red Bank,Catherine Street,07701,40.343933,-74.07966,4.0,3.0,1900.0,288.94736842105266,nan,nan,nan,576700,4250,549000.0
NJ,Monroe Township,Cleveland Ave,08831,40.378445,-74.39928,4.0,4.0,2876.0,295.54937413073714,10001.376,0.2296,sqft,843500,4701,850000.0
NJ,Cherry Hill,Church Rd,08002,39.942024,-75.013306,3.0,2.0,2148.0,179.2364990689013,0.34871441689623506,0.34871441689623506,acres,nan,nan,385000.0
NJ,Union City,43rd St,07087,40.776295,-74.02014,3.0,2.0,nan,nan,1900.0,0.04361799816345271,sqft,712500,2999,698000.0
NJ,Cherry Hill,Whitman Ave,08002,39.915462,-75.02716,4.0,2.0,2184.0,297.16117216117215,0.26239669421487605,0.26239669421487605,acres,647000,3200,649000.0
NJ,Princeton Junction,Yorktowne Ct,08550,40.304916,-74.62602,4.0,3.0,2470.0,352.2267206477733,0.46999540863177225,0.46999540863177225,acres,863800,4500,870000.0
NJ,Jersey City,Pine St #1,07304,40.70994,-74.06235,3.0,3.0,1850.0,512.972972972973,nan,nan,nan,949500,5400,949000.0
NJ,Pine Beach,Linden Avenue,08741,39.933567,-74.16373,4.0,2.0,1308.0,321.10091743119267,nan,nan,nan,456900,2984,420000.0
NJ,Sicklerville,Peoria Ln,08081,39.711754,-74.9644,5.0,3.0,2258.0,87.24534986713905,0.3069100091827365,0.3069100091827365,acres,210100,3499,197000.0
NJ,Sicklerville,Spicebush Ct,08081,39.741463,-75.01448,4.0,3.0,2316.0,159.71502590673575,9374.0,0.21519742883379248,sqft,374900,3499,369900.0
NJ,Piscataway,S Washington Ave,08854,40.58478,-74.456245,3.0,2.0,1664.0,239.78365384615384,0.5159,0.5159,acres,403600,2600,399000.0
NJ,Newton,Route 519,07860,41.09903,-74.74888,3.0,2.0,1450.0,217.24137931034483,2.25,2.25,acres,311500,2500,315000.0
NJ,Marlton,4th St,08053,39.88677,-74.87994,3.0,3.0,1808.0,248.89380530973452,9997.0,0.22949954086317723,sqft,458300,3350,450000.0
NJ,Bordentown,Eaton Rd,08505,40.146645,-74.69096,3.0,2.0,1348.0,278.1899109792285,0.25599173553719007,0.25599173553719007,acres,nan,nan,375000.0
NJ,Piscataway,Mabel St,08854,40.596294,-74.44859,3.0,2.0,1333.0,300.0750187546887,5000.688,0.1148,sqft,392700,3099,400000.0
NJ,Alpine,Rio Vista Dr,07620,40.93437,-73.935776,7.0,12.0,nan,nan,nan,nan,nan,nan,nan,22490000.0
NJ,Elizabeth,Hayes Ave,07202,40.65622,-74.22779,3.0,2.0,nan,nan,3049.2,0.06999999999999999,sqft,415700,2800,319000.0
NJ,Perth Amboy,Great Beds Ct UNIT 468,08861,40.517178,-74.25949,2.0,2.0,1132.0,220.84805653710248,557.568,0.012799999999999999,sqft,nan,nan,250000.0
NJ,Sicklerville,Cardinal Ln,08081,39.702557,-74.91492,4.0,3.0,3200.0,171.8746875,0.5100091827364555,0.5100091827364555,acres,568900,4204,549999.0
NJ,Milltown,Janet Ct,08850,40.458702,-74.431305,4.0,3.0,2122.0,282.2808671065033,0.35009182736455463,0.35009182736455463,acres,597500,3099,599000.0
NJ,Millburn,Myrtle Ave,07041,40.72559,-74.29206,3.0,3.0,nan,nan,8276.4,0.19,sqft,nan,nan,929000.0
NJ,Iselin,Kimball St,08830,40.565823,-74.295456,3.0,2.0,1272.0,294.811320754717,5000.688,0.1148,sqft,373400,2999,375000.0
NJ,Barnegat,Pomona Dr,08005,39.767822,-74.208565,2.0,2.0,1492.0,231.23324396782843,6970.0,0.16000918273645545,sqft,344600,2299,345000.0
NJ,Turnersville,Bryant Rd,08012,39.76498,-75.06282,5.0,3.0,2831.0,169.51607205934297,10350.0,0.23760330578512398,sqft,480400,3366,479900.0
NJ,Newark,Clinton Pl,07112,40.71479,-74.21303,6.0,4.0,2400.0,183.33291666666668,2178.0,0.05,sqft,nan,nan,439999.0
NJ,Rumson,Clay Court,07760,40.390144,-74.01343,6.0,9.0,17425.0,917.9340028694404,2.92,2.92,acres,14763400,42054,15995000.0
NJ,Sewaren,East Ave,07077,40.548134,-74.25856,3.0,2.0,1168.0,341.6095890410959,4095.0,0.09400826446280992,sqft,400300,2999,399000.0
NJ,Roselle,E 9Th Ave,07203,40.65131,-74.25268,5.0,2.0,0.0,nan,3484.8,0.08,sqft,nan,nan,399999.0
NJ,Whitehouse Station,Old Highway 28,08889,40.62179,-74.761,4.0,2.0,2148.0,230.44692737430168,1.0,1.0,acres,nan,nan,495000.0
NJ,Galloway,E Cos Cob Dr,08205,39.49395,-74.49387,3.0,3.0,nan,nan,0.29,0.29,acres,360600,2850,360000.0
NJ,Teaneck,W Forest Ave,07666,40.896046,-74.007034,3.0,2.0,nan,nan,nan,nan,nan,nan,nan,499000.0
NJ,Edison,Waltuma Ave,08837,40.536297,-74.33163,4.0,3.0,3000.0,316.6666666666667,8925.444,0.2049,sqft,937300,5329,950000.0
NJ,Sicklerville,Elaine Dr,08081,39.711025,-74.92639,4.0,4.0,4096.0,158.6669921875,1.61,1.61,acres,649500,4091,649900.0
NJ,Bound Brook,Village Ct,08805,40.57193,-74.54852,2.0,2.0,nan,nan,435.6,0.01,sqft,nan,nan,299900.0
NJ,Northvale,Bradley Ave,07647,41.008633,-73.9515,4.0,2.0,nan,nan,nan,nan,nan,nan,nan,535000.0
NJ,Sparta,E Shore Trl,07871,41.004433,-74.677505,3.0,2.0,nan,nan,0.48,0.48,acres,424000,2800,399900.0
NJ,Middletown,Carriage Drive,07748,40.391006,-74.09026,4.0,3.0,2196.0,400.72859744990893,0.63,0.63,acres,920700,3999,880000.0
NJ,Millville,N 8th St,08332,39.401726,-75.0283,3.0,2.0,2110.0,94.31279620853081,0.5,0.5,acres,197400,1949,199000.0
NJ,Mount Laurel,Stern Light Dr,08054,39.994293,-74.87331,3.0,3.0,2276.0,169.15641476274166,0.3140955004591368,0.3140955004591368,acres,388400,3393,385000.0
NJ,Mount Laurel,Stokes Rd,08054,39.94451,-74.92614,3.0,3.0,2204.0,208.7114337568058,nan,nan,nan,nan,nan,460000.0
NJ,Montclair,Alexander Ave,07043,40.85005,-74.19354,4.0,2.0,nan,nan,0.41,0.41,acres,1126500,5484,799000.0
NJ,Manalapan,Arrowood Road Unit B,07726,40.32638,-74.3179,2.0,2.0,978.0,281.0838445807771,nan,nan,nan,264200,1999,274900.0
NJ,Pittsgrove,Husted Station Rd,08318,39.532433,-75.1864,2.0,1.0,1224.0,147.05882352941177,0.38000459136822773,0.38000459136822773,acres,179800,1766,180000.0
NJ,Milford,Rick Rd,08848,40.59168,-75.03484,3.0,2.0,0.0,nan,1.01,1.01,acres,375200,2999,375000.0
NJ,Millstone Township,Brookside Road,08510,40.177544,-74.408745,5.0,5.0,3706.0,323.52941176470586,6.28,6.28,acres,1251000,6499,1199000.0
NJ,South Plainfield,Rahway Ave,07080,40.596287,-74.414474,4.0,2.0,0.0,nan,8999.496,0.20659999999999998,sqft,270600,3599,265000.0
NJ,West Milford,Wesley Dr,07480,41.080296,-74.39185,4.0,3.0,nan,nan,0.53,0.53,acres,520700,2984,425000.0
NJ,Vineland,S West Ave,08360,39.469856,-75.0352,2.0,2.0,2986.0,137.27394507702613,1.26,1.26,acres,nan,nan,409900.0
NJ,Sayreville,Main St,08872,40.471073,-74.34866,4.0,2.0,0.0,nan,2944.0,0.06758494031221304,sqft,370200,3099,373000.0
NJ,Demarest,Maple Ave,07627,40.948017,-73.95957,3.0,3.0,nan,nan,nan,nan,nan,nan,nan,724900.0
NJ,Galloway,E Moss Mill Road,08205,39.493435,-74.44768,3.0,1.0,nan,nan,nan,nan,nan,266900,2199,259777.0
NJ,Mendham,Charolais Farm Rd,07945,40.76643,-74.59615,6.0,10.0,13389.0,802.8979012622302,10.0,10.0,acres,nan,nan,10750000.0
NJ,North Haledon,Dietrich Ln,07508,40.94726,-74.17092,4.0,3.0,1839.0,394.23545405111474,0.35,0.35,acres,nan,nan,724999.0
NJ,Lambertville,Lake Dr,08530,40.35574,-74.9046,3.0,1.0,0.0,nan,0.46000918273645547,0.46000918273645547,acres,385300,2900,369000.0
NJ,Brick,Lauren Ln,08723,40.0276,-74.15215,2.0,2.0,1636.0,229.21760391198043,5149.0,0.11820477502295684,sqft,nan,nan,375000.0
NJ,Barnegat,Marshfield Hills Blvd,08005,39.76245,-74.29422,3.0,3.0,2566.0,214.30241621200312,8059.0,0.18500918273645547,sqft,549100,2999,549900.0
NJ,Robbinsville,Malsbury St,08691,40.226414,-74.62932,4.0,4.0,2420.0,272.31404958677683,3877.0,0.08900367309458218,sqft,666300,3999,659000.0
NJ,Cherry Hill,Westbrook Dr,08003,39.904606,-74.95965,4.0,3.0,2804.0,213.623395149786,0.2847107438016529,0.2847107438016529,acres,nan,nan,599000.0
NJ,Jackson,Fox Hollow Drive,08527,40.129993,-74.40572,4.0,3.0,3099.0,217.81219748305904,1.0,1.0,acres,678900,4200,675000.0
NJ,Warren,Emerson Ln,07059,40.65494,-74.45436,3.0,2.0,nan,nan,8276.4,0.19,sqft,539100,2600,532000.0
NJ,Hillsborough,Chandler Ct,08844,40.49445,-74.64602,3.0,3.0,nan,nan,2.0,2.0,acres,456000,2700,399000.0
NJ,Burlington,Washington Ave,08016,40.07394,-74.86436,3.0,2.0,1664.0,168.26923076923077,8276.4,0.19,sqft,279300,2500,280000.0
NJ,Freehold,Crestwood Drive,07728,40.266933,-74.27669,3.0,2.0,1260.0,357.1031746031746,0.27999999999999997,0.27999999999999997,acres,478400,3399,449950.0
NJ,Bayville,Cedar Drive,08721,39.887493,-74.143654,3.0,1.0,nan,nan,3049.2,0.06999999999999999,sqft,348600,1999,379900.0
NJ,Hillsdale,Legion Pl,07642,41.00904,-74.04008,4.0,2.0,nan,nan,9583.2,0.22000000000000003,sqft,nan,nan,650000.0
NJ,Franklin Lakes,Orchard Ln,07417,41.00179,-74.2023,4.0,3.0,nan,nan,1.07,1.07,acres,nan,nan,1599000.0
NJ,Shrewsbury,Trafford Street,07702,40.335827,-74.07086,4.0,2.0,nan,nan,nan,nan,nan,745100,3800,625000.0
NJ,Flemington,Oak Grove Rd,08822,40.5348,-74.88295,4.0,3.0,2457.0,254.37525437525437,1.29,1.29,acres,nan,nan,625000.0
NJ,Pittsgrove,Alvine Rd,08318,39.527832,-75.10745,3.0,2.0,1292.0,119.96904024767802,2.05,2.05,acres,155300,2199,155000.0
NJ,Barnegat,Little Falls Court,08005,39.769066,-74.2504,4.0,5.0,3373.0,192.7067892084198,5662.8,0.13,sqft,667600,3200,650000.0
NJ,Vincentown,Summit Dr,08088,39.85529,-74.75158,3.0,1.0,2173.0,172.57248044178556,1.66,1.66,acres,375800,2700,375000.0
NJ,Princeton,Stonehouse Dr,08540,40.33263,-74.67322,3.0,3.0,0.0,nan,nan,nan,nan,583900,6000,525000.0
NJ,Orange,Lincoln Ave,07050,40.76793,-74.2379,8.0,3.0,0.0,nan,3920.4,0.09,sqft,610600,5249,599999.0
NJ,Ridgewood,Linwood Ave,07450,40.984066,-74.11457,5.0,2.0,nan,nan,nan,nan,nan,nan,nan,929900.0
NJ,Glen Gardner,Glenn Ave,08826,40.69484,-74.94493,3.0,3.0,nan,nan,0.48,0.48,acres,nan,nan,350000.0
NJ,Princeton,Brookstone Dr,08540,40.34718,-74.69389,4.0,3.0,2846.0,421.6444132115249,2.02,2.02,acres,1230000,7335,1200000.0
NJ,West Orange,Franklin Ave,07052,40.78972,-74.22908,2.0,1.0,nan,nan,6534.0,0.15,sqft,390000,2565,419900.0
NJ,Pine Hill,E Cloverdale Ave,08021,39.780758,-74.99286,4.0,3.0,2160.0,134.25925925925927,0.34439853076216714,0.34439853076216714,acres,295800,1900,290000.0
NJ,Hoboken,Garden St,07030,40.74548,-74.02998,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,2250000.0
NJ,Hillsborough,Amwell Rd,08844,40.49757,-74.72055,4.0,4.0,2428.0,257.4135090609555,0.47000000000000003,0.47000000000000003,acres,nan,nan,625000.0
NJ,Jamesburg,Fresh Ponds Rd,08831,40.38464,-74.49777,4.0,3.0,2472.0,313.51132686084145,1.63,1.63,acres,763000,4296,775000.0
NJ,Cranbury,Friendship Rd,08512,40.35403,-74.50828,5.0,3.0,0.0,nan,nan,nan,nan,891800,5025,879000.0
NJ,Piscataway,Brian Ct,08854,40.53847,-74.43053,5.0,2.0,0.0,nan,9350.0,0.21464646464646464,sqft,496700,3200,485000.0
NJ,Vincentown,Fox Chase Ct,08088,39.920437,-74.7824,4.0,3.0,3780.0,205.0,1.001,1.001,acres,799700,4607,774900.0
NJ,Jamesburg,Grand St,08831,40.372517,-74.40293,3.0,2.0,1556.0,176.73521850899743,5505.984,0.1264,sqft,272900,2999,275000.0
NJ,Freehold,Polo Club Drive,07728,40.21727,-74.277374,4.0,3.0,2834.0,282.2865208186309,0.72,0.72,acres,820300,4759,800000.0
NJ,Freehold,Barkalow Ave,07728,40.248875,-74.281555,4.0,3.0,2177.0,275.6081763895269,5998.0,0.1376951331496786,sqft,597600,3800,599999.0
NJ,Fords,Erik Dr,08863,40.53599,-74.32081,4.0,2.0,1485.0,329.2929292929293,9574.488,0.2198,sqft,485700,3949,489000.0
NJ,Toms River,Windsor Ave,08753,39.95725,-74.11291,3.0,3.0,1977.0,265.048052604957,0.37460973370064277,0.37460973370064277,acres,nan,nan,524000.0
NJ,Phillipsburg,Sampson Ave,08865,40.66348,-75.16171,3.0,2.0,1428.0,206.5826330532213,9583.2,0.22000000000000003,sqft,nan,nan,295000.0
NJ,Brick,Las Olas Drive,08723,40.024494,-74.09435,3.0,3.0,2315.0,183.585313174946,7405.2,0.16999999999999998,sqft,nan,nan,425000.0
NJ,Garfield,Semel Ave,07026,40.88292,-74.12134,6.0,2.0,0.0,nan,4791.6,0.11000000000000001,sqft,nan,nan,499000.0
NJ,Colonia,Broadway Ave,07067,40.597244,-74.31443,3.0,2.0,1436.0,278.4818941504178,5000.688,0.1148,sqft,399000,3800,399900.0
NJ,Edison,Waverly Dr E,08817,40.51504,-74.37906,3.0,3.0,1481.0,343.6866981769075,7788.528,0.17880000000000001,sqft,499800,3200,509000.0
NJ,Browns Mills,Ginsburg Ln,08015,39.954433,-74.561386,4.0,3.0,1808.0,198.56194690265488,7998.0,0.18360881542699725,sqft,373200,2850,359000.0
NJ,Barnegat,Tulsa Drive,08005,39.76637,-74.20458,2.0,1.0,1124.0,333.62900355871886,0.48,0.48,acres,389200,2199,374999.0
NJ,North Bergen,Cottage Ave,07047,40.79987,-74.018234,4.0,2.0,nan,nan,nan,nan,nan,685900,3499,649800.0
NJ,Somerset,Ulysses Rd,08873,40.544315,-74.52556,4.0,2.0,1748.0,283.1807780320366,0.265495867768595,0.265495867768595,acres,496700,3599,495000.0
NJ,Burlington,Bordentown Rd,08016,40.079628,-74.846695,3.0,2.0,1747.0,71.55123068116771,nan,nan,nan,257800,2400,125000.0
NJ,Metuchen,Carpenter Pl,08840,40.536594,-74.35121,5.0,3.0,1544.0,544.041450777202,5000.688,0.1148,sqft,825300,4524,840000.0
NJ,Hamilton,Klockner Rd,08619,40.223877,-74.68398,3.0,2.0,1590.0,289.30817610062894,0.2847107438016529,0.2847107438016529,acres,nan,nan,460000.0
NJ,Turnersville,Old York Rd,08012,39.747364,-75.06747,3.0,3.0,1600.0,193.749375,0.2566574839302112,0.2566574839302112,acres,325100,2299,309999.0
NJ,Hillsborough,Hillsborough Rd,08844,40.47367,-74.60798,3.0,2.0,2900.0,187.58620689655172,0.0031,7.11662075298439e-08,sqft,537500,2999,544000.0
NJ,Hillsborough,Dukes Pkwy East,08844,40.552433,-74.60684,4.0,3.0,1753.0,285.2253280091272,0.6,0.6,acres,nan,nan,500000.0
NJ,Pennsauken,Lexington Ave,08110,39.956635,-75.060974,3.0,1.0,1264.0,157.4367088607595,6251.0,0.14350321395775942,sqft,nan,2199,199000.0
NJ,Toms River,Girard Road,08753,39.973385,-74.14943,4.0,3.0,2100.0,280.9047619047619,0.32999999999999996,0.32999999999999996,acres,612500,3300,589900.0
NJ,Newark,S 12Th St,07103,40.73068,-74.20631,7.0,3.0,19998.0,25.002500250025,2613.6,0.06,sqft,496700,1694,500000.0
NJ,Mount Holly,Kates Tract,08060,39.988983,-74.77453,3.0,2.0,2020.0,207.92079207920793,8025.0,0.18422865013774103,sqft,411300,2699,420000.0
NJ,Mantua,Madison Rd,08051,39.77092,-75.1809,3.0,2.0,1281.0,233.4113973458236,0.25826446280991733,0.25826446280991733,acres,nan,nan,299000.0
NJ,Marlton,Lowell Dr,08053,39.90125,-74.868774,3.0,3.0,2413.0,259.0136759220887,7841.0,0.18000459136822775,sqft,631200,3921,625000.0
NJ,Somerset,Emerson Rd,08873,40.51419,-74.4974,4.0,3.0,0.0,nan,0.5963,0.5963,acres,611500,3963,610000.0
NJ,Ewing,Revere Ct,08628,40.27593,-74.83264,3.0,3.0,1645.0,212.70516717325228,2175.0,0.04993112947658402,sqft,353700,2900,349900.0
NJ,Monroe Township,Dogwood Pl #98,08831,40.315186,-74.46962,3.0,2.0,1266.0,264.6129541864139,nan,nan,nan,nan,nan,335000.0
NJ,Middlesex,Louis Ave,08846,40.582653,-74.50995,3.0,1.0,0.0,nan,9884.0,0.22690541781450874,sqft,307900,2600,299000.0
NJ,Toms River,Cove Road,08753,39.964607,-74.1167,4.0,4.0,4180.0,299.0430622009569,10018.8,0.22999999999999998,sqft,1268000,9989,1250000.0
NJ,Cedarville,Main St,08311,39.33343,-75.2018,3.0,2.0,1610.0,74.53416149068323,8276.0,0.18999081726354453,sqft,112100,2394,120000.0
NJ,Hamilton,Jencohallo Ave,08619,40.23071,-74.70959,3.0,3.0,1939.0,219.1335740072202,7701.0,0.17679063360881542,sqft,427600,2999,424900.0
NJ,Wall Township,New Bedford Road,07719,40.174774,-74.06339,3.0,3.0,2148.0,371.9739292364991,0.36,0.36,acres,855000,3849,799000.0
NJ,Toms River,Bradley Boulevard,08753,39.953808,-74.13748,2.0,1.0,560.0,437.5,4791.6,0.11000000000000001,sqft,257900,1999,245000.0
NJ,Toms River,Charlotteville Dr S,08757,39.967358,-74.24276,2.0,2.0,1164.0,189.00257731958763,7453.0,0.1710973370064279,sqft,215600,1999,219999.0
NJ,Watchung,Ridge Rd,07069,40.65751,-74.43161,6.0,4.0,6000.0,283.3333333333333,1.5,1.5,acres,1666700,3800,1700000.0
NJ,Barnegat,Brook St,08005,39.749565,-74.22065,4.0,3.0,2345.0,208.4861407249467,0.3,0.3,acres,nan,nan,488900.0
NJ,Toms River,Indian Hill Road,08753,39.987335,-74.17285,3.0,2.0,nan,nan,0.39,0.39,acres,345700,2999,335000.0
NJ,Wayne,Mountainside Dr,07470,40.94158,-74.25029,4.0,3.0,2400.0,328.75,6098.4,0.13999999999999999,sqft,792000,3999,789000.0
NJ,Lawnside,Hilliard T Moore Ave,08045,39.87008,-75.03859,4.0,2.0,1228.0,219.78827361563518,5001.0,0.11480716253443526,sqft,270400,2350,269900.0
NJ,Maywood,Spring Valley Rd,07607,40.909,-74.0657,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,429900.0
NJ,Newark,Vailsburg Ter,07106,40.74049,-74.21929,3.0,2.0,nan,nan,3484.8,0.08,sqft,nan,nan,349000.0
NJ,Sussex,Brook Ln,07461,41.2326,-74.53554,2.0,1.0,nan,nan,0.27999999999999997,0.27999999999999997,acres,226700,1949,215000.0
NJ,Villas,E Hudson Ave,08251,39.030334,-74.932,3.0,1.0,848.0,336.08490566037733,7020.0,0.16115702479338842,sqft,289700,1994,285000.0
NJ,Denville,RIVERSIDE DRIVE,07834,40.8979,-74.47669,3.0,3.0,1662.0,285.8002406738869,0.38,0.38,acres,nan,nan,475000.0
NJ,Deptford,Rosemore Ave,08096,39.813,-75.09581,2.0,1.0,840.0,255.83333333333334,8002.0,0.18370064279155188,sqft,214200,1800,214900.0
NJ,Mays Landing,Tryens Dr,08330,39.43004,-74.638176,3.0,2.0,nan,nan,6534.0,0.15,sqft,nan,nan,299000.0
NJ,Edison,Starkin Rd,08837,40.53423,-74.34332,6.0,4.0,2658.0,247.93077501881115,9151.956,0.2101,sqft,655700,4099,659000.0
NJ,Woodbury,Morris St,08096,39.833046,-75.160095,3.0,2.0,1904.0,136.02941176470588,6350.0,0.14577594123048668,sqft,nan,nan,259000.0
NJ,Cranford,Pawnee Rd,07016,40.67017,-74.3221,3.0,2.0,nan,nan,10454.4,0.24,sqft,nan,nan,675000.0
NJ,Monroe Township,Harrier Dr,08831,40.309605,-74.4518,2.0,2.0,1620.0,262.34567901234567,nan,nan,nan,393100,2314,425000.0
NJ,West Milford,Ferndale Rd,07480,41.05648,-74.3594,2.0,2.0,nan,nan,8276.4,0.19,sqft,nan,nan,337500.0
NJ,Clementon,Trenton Ave,08021,39.807972,-74.99467,3.0,2.0,1880.0,98.40425531914893,0.7879017447199266,0.7879017447199266,acres,198700,2850,185000.0
NJ,Vineland,Brookfield St,08361,39.450283,-74.969955,5.0,3.0,3076.0,117.00260078023408,0.4,0.4,acres,361100,3249,359900.0
NJ,Keyport,S Concourse,07735,40.4456,-74.2123,3.0,3.0,1552.0,269.9742268041237,2500.344,0.0574,sqft,416200,3399,419000.0
NJ,Burlington,Vincent Dr,08016,40.06598,-74.82483,5.0,4.0,3660.0,165.30054644808743,9450.0,0.21694214876033058,sqft,593400,4611,605000.0
NJ,Edison,Old Raritan Rd,08820,40.599728,-74.38671,6.0,4.0,0.0,nan,0.3546831955922865,0.3546831955922865,acres,1055700,6534,1049000.0
